rh.aparc.area,rh_bankssts_area,rh_caudalanteriorcingulate_area,rh_caudalmiddlefrontal_area,rh_cuneus_area,rh_entorhinal_area,rh_fusiform_area,rh_inferiorparietal_area,rh_inferiortemporal_area,rh_isthmuscingulate_area,rh_lateraloccipital_area,rh_lateralorbitofrontal_area,rh_lingual_area,rh_medialorbitofrontal_area,rh_middletemporal_area,rh_parahippocampal_area,rh_paracentral_area,rh_parsopercularis_area,rh_parsorbitalis_area,rh_parstriangularis_area,rh_pericalcarine_area,rh_postcentral_area,rh_posteriorcingulate_area,rh_precentral_area,rh_precuneus_area,rh_rostralanteriorcingulate_area,rh_rostralmiddlefrontal_area,rh_superiorfrontal_area,rh_superiorparietal_area,rh_superiortemporal_area,rh_supramarginal_area,rh_frontalpole_area,rh_temporalpole_area,rh_transversetemporal_area,rh_insula_area,rh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
sub-NDARGR617JAM,1063.0,819.0,2501.0,1480.0,421.0,3023.0,4082.0,3569.0,928.0,5033.0,2724.0,2430.0,1953.0,3880.0,615.0,1431.0,1480.0,926.0,1673.0,1428.0,2368.0,1130.0,5235.0,3379.0,602.0,6555.0,7948.0,3526.0,3863.0,2495.0,283.0,377.0,374.0,2555.0,82148.4,1005799.0,1385780.673051
sub-NDARGR661YZG,855.0,697.0,2482.0,1479.0,398.0,2928.0,4996.0,2840.0,859.0,4415.0,2635.0,3297.0,2055.0,3140.0,742.0,1467.0,1273.0,965.0,1464.0,1419.0,4253.0,999.0,4626.0,4606.0,553.0,5571.0,7098.0,5637.0,4009.0,3018.0,349.0,439.0,342.0,2276.0,84181.1,1026886.0,1489564.920394
sub-NDARGR893PUA,913.0,758.0,1868.0,1459.0,430.0,2610.0,5431.0,2896.0,893.0,5661.0,2017.0,2838.0,1864.0,3654.0,570.0,1437.0,1228.0,798.0,1308.0,1420.0,4236.0,1258.0,4288.0,3847.0,667.0,6281.0,6994.0,4946.0,3642.0,3874.0,396.0,453.0,362.0,1945.0,83243.7,1111614.0,1469793.76587
sub-NDARGT022BEW,855.0,709.0,2416.0,2197.0,433.0,3095.0,6111.0,3665.0,1188.0,6011.0,2725.0,4034.0,2024.0,4477.0,631.0,1659.0,1528.0,1102.0,1851.0,1922.0,4745.0,1282.0,4821.0,4520.0,543.0,7981.0,7773.0,5268.0,3706.0,3399.0,381.0,541.0,348.0,2127.0,96070.1,1159939.0,1554711.062478
sub-NDARGT267UZR,1173.0,729.0,3199.0,1908.0,433.0,3916.0,5737.0,4206.0,1132.0,5836.0,2215.0,3438.0,2004.0,4445.0,842.0,2395.0,1702.0,889.0,1890.0,1595.0,6415.0,1477.0,6016.0,5055.0,628.0,5900.0,8755.0,6875.0,5040.0,5519.0,338.0,601.0,423.0,2850.0,105574.0,1162505.0,1818774.245814
sub-NDARGT409NJZ,1130.0,874.0,3411.0,1708.0,518.0,3399.0,5911.0,3779.0,1116.0,6123.0,2379.0,3373.0,1983.0,4007.0,520.0,1601.0,1768.0,716.0,1415.0,1833.0,3306.0,1540.0,8147.0,4128.0,720.0,6520.0,7451.0,4733.0,3922.0,3945.0,365.0,563.0,370.0,2387.0,95660.1,1105292.0,1497324.971807
sub-NDARGT551AFK,748.0,797.0,2611.0,1699.0,472.0,3493.0,6373.0,3313.0,962.0,5492.0,2511.0,3812.0,2134.0,3374.0,605.0,1594.0,1422.0,804.0,1375.0,1827.0,4056.0,1182.0,4966.0,4507.0,725.0,6119.0,8738.0,6643.0,3821.0,4136.0,385.0,559.0,371.0,2460.0,94088.2,1216628.0,1651199.590223
sub-NDARGT623ZBY,885.0,681.0,1963.0,1286.0,399.0,2570.0,5442.0,3017.0,787.0,5004.0,2257.0,2806.0,1774.0,3581.0,564.0,1246.0,1332.0,897.0,1684.0,1367.0,3729.0,1062.0,4066.0,3570.0,496.0,5211.0,5673.0,5204.0,3582.0,3141.0,343.0,390.0,268.0,1776.0,78054.7,972178.0,1380875.237744
sub-NDARGT682ZWN,880.0,630.0,2184.0,852.0,456.0,3382.0,5673.0,2727.0,1344.0,5198.0,1992.0,3657.0,1561.0,2982.0,743.0,1600.0,1629.0,797.0,1479.0,1319.0,4228.0,1571.0,5311.0,6595.0,555.0,4643.0,6660.0,6568.0,4100.0,4239.0,307.0,466.0,423.0,2283.0,89035.9,1077555.0,1573975.135279
sub-NDARGU067HT7,923.0,694.0,2038.0,1722.0,476.0,3641.0,6069.0,4108.0,1109.0,6240.0,2598.0,3059.0,1786.0,4265.0,735.0,1541.0,1438.0,976.0,1501.0,1539.0,4741.0,991.0,4729.0,4654.0,575.0,6514.0,6927.0,6239.0,4632.0,4402.0,385.0,720.0,429.0,2344.0,94737.9,1242606.0,1871969.365634
sub-NDARGU182ELW,1124.0,1011.0,2189.0,1778.0,469.0,3718.0,7544.0,3640.0,1218.0,5847.0,3121.0,3961.0,2389.0,4049.0,632.0,1710.0,1618.0,1074.0,1985.0,1944.0,4936.0,1465.0,5536.0,4495.0,861.0,7267.0,7672.0,5484.0,4083.0,4340.0,486.0,660.0,341.0,2619.0,101265.0,1230617.0,1657282.497696
sub-NDARGU395RFP,1135.0,586.0,1966.0,2119.0,645.0,2745.0,6326.0,2355.0,1355.0,4973.0,2933.0,3701.0,2415.0,3399.0,757.0,2048.0,1482.0,683.0,1318.0,1786.0,4273.0,1003.0,5155.0,4322.0,670.0,5035.0,7808.0,6530.0,4163.0,4142.0,389.0,523.0,409.0,2696.0,91845.4,1105482.0,1708189.375486
sub-NDARGU461JX2,874.0,910.0,2528.0,1983.0,537.0,3160.0,5869.0,3645.0,902.0,4633.0,2633.0,3809.0,2072.0,4060.0,652.0,1321.0,1553.0,940.0,1418.0,2187.0,4521.0,1417.0,5289.0,4011.0,741.0,5493.0,7990.0,5810.0,3937.0,3371.0,351.0,555.0,382.0,2323.0,91877.6,1164122.0,1592777.852047
sub-NDARGU485JJA,958.0,621.0,1734.0,1453.0,302.0,2604.0,6519.0,3303.0,992.0,4608.0,1996.0,2723.0,1652.0,3893.0,554.0,1475.0,1368.0,807.0,1514.0,1187.0,4603.0,1225.0,5190.0,4190.0,534.0,5686.0,6368.0,5081.0,3802.0,3717.0,335.0,377.0,316.0,2200.0,83885.6,1057813.0,1470671.129205
sub-NDARGU667MCK,885.0,736.0,2096.0,1702.0,475.0,3744.0,5581.0,3528.0,1170.0,5524.0,2959.0,3199.0,2178.0,4247.0,832.0,1531.0,1471.0,971.0,2119.0,1577.0,4741.0,1403.0,4637.0,4757.0,613.0,7060.0,7731.0,5544.0,4633.0,4737.0,422.0,537.0,430.0,2370.0,96143.0,1214942.0,1695214.42558
sub-NDARGU829GZ4,948.0,753.0,1600.0,1548.0,521.0,3105.0,5857.0,3302.0,976.0,4277.0,2548.0,3042.0,2207.0,3365.0,613.0,1593.0,1211.0,935.0,1777.0,1516.0,4477.0,1242.0,5181.0,4419.0,555.0,4988.0,6982.0,5367.0,3959.0,3744.0,354.0,469.0,375.0,2254.0,86059.5,1106549.0,1533848.315178
sub-NDARGU844NZ3,996.0,620.0,2264.0,1399.0,440.0,2898.0,5379.0,3352.0,1010.0,4525.0,2533.0,3578.0,1874.0,3734.0,611.0,1517.0,1278.0,933.0,1376.0,1571.0,3853.0,1107.0,3954.0,3974.0,458.0,6906.0,7454.0,5488.0,4133.0,3763.0,310.0,468.0,292.0,2168.0,86217.8,1081176.0,1479275.313169
sub-NDARGV220AU1,1211.0,857.0,3424.0,1843.0,445.0,3260.0,5943.0,3338.0,1309.0,5801.0,3044.0,3209.0,2375.0,4204.0,683.0,1352.0,2308.0,892.0,1851.0,1843.0,3387.0,1506.0,4443.0,4032.0,656.0,7698.0,8508.0,4159.0,4744.0,3212.0,408.0,488.0,459.0,2431.0,95320.4,1146221.0,1560595.655883
sub-NDARGV434RTP,778.0,568.0,2092.0,1348.0,416.0,2579.0,5736.0,3168.0,772.0,4313.0,2223.0,2716.0,1577.0,3246.0,595.0,1389.0,1221.0,747.0,1463.0,1336.0,3572.0,982.0,4595.0,3878.0,371.0,5459.0,6176.0,5272.0,3263.0,3011.0,393.0,473.0,299.0,1940.0,77968.2,1051760.0,1392408.944469
sub-NDARGV455JV1,1061.0,1041.0,2330.0,1573.0,456.0,3313.0,6026.0,3996.0,1026.0,5254.0,2444.0,3099.0,1935.0,3795.0,672.0,1377.0,1355.0,869.0,1363.0,1477.0,4161.0,1463.0,4729.0,4372.0,753.0,6282.0,7076.0,5899.0,3634.0,3691.0,310.0,564.0,347.0,2481.0,90224.5,1173977.0,1591913.625865
sub-NDARGV781AMW,900.0,673.0,2118.0,1270.0,396.0,2919.0,4808.0,3222.0,949.0,4366.0,2504.0,3302.0,1942.0,3802.0,618.0,1497.0,1261.0,772.0,1370.0,1397.0,4094.0,1230.0,4873.0,3502.0,465.0,5172.0,6273.0,5230.0,4000.0,4247.0,339.0,469.0,368.0,2116.0,82467.6,930968.0,1424289.755138
sub-NDARGV948BFZ,868.0,714.0,2121.0,1284.0,400.0,3287.0,5934.0,3706.0,990.0,4907.0,2512.0,2735.0,2144.0,3572.0,518.0,1440.0,1561.0,818.0,1788.0,1459.0,4225.0,1507.0,4673.0,4154.0,519.0,6810.0,8566.0,5013.0,3705.0,3657.0,363.0,588.0,373.0,2667.0,89579.1,1113855.0,1532203.245235
sub-NDARGW180RV4,923.0,693.0,2531.0,1403.0,506.0,3100.0,5081.0,3904.0,1149.0,4808.0,2570.0,2906.0,2114.0,4075.0,645.0,1333.0,1502.0,836.0,1409.0,1453.0,5144.0,1383.0,5149.0,4412.0,658.0,5994.0,6851.0,5706.0,4508.0,4763.0,393.0,544.0,423.0,2585.0,91455.1,1127320.0,1597209.564596
sub-NDARGW404GJL,1109.0,1086.0,2388.0,1615.0,459.0,2945.0,6407.0,2730.0,1091.0,5725.0,1970.0,2612.0,2289.0,3555.0,682.0,1967.0,1446.0,768.0,1730.0,1511.0,4682.0,1448.0,5358.0,4188.0,781.0,6104.0,7037.0,5058.0,4494.0,3755.0,340.0,393.0,428.0,2751.0,90904.0,1083468.0,1585754.934647
sub-NDARGW450YUX,671.0,410.0,1548.0,1136.0,259.0,2262.0,4445.0,2217.0,731.0,3790.0,1923.0,2375.0,1412.0,2427.0,628.0,1018.0,1301.0,587.0,1185.0,1171.0,3695.0,769.0,3743.0,3262.0,355.0,4016.0,4168.0,4732.0,2965.0,2908.0,295.0,388.0,290.0,2098.0,65180.2,798950.0,1078667.696218
sub-NDARGW888PAL,1381.0,642.0,2672.0,1744.0,399.0,3436.0,7446.0,4030.0,1137.0,5982.0,2898.0,3621.0,2292.0,4970.0,746.0,1420.0,1721.0,935.0,1672.0,1552.0,4617.0,1333.0,5492.0,5422.0,605.0,6903.0,9387.0,6541.0,4845.0,4974.0,343.0,547.0,393.0,2797.0,104893.0,1353989.0,1871390.785358
sub-NDARGX161LRM,932.0,795.0,2552.0,1615.0,424.0,3097.0,5131.0,2835.0,973.0,5964.0,2927.0,3840.0,1892.0,3631.0,671.0,1608.0,1495.0,998.0,1707.0,1773.0,4830.0,1268.0,5358.0,3964.0,491.0,6362.0,7855.0,5466.0,4368.0,4507.0,322.0,584.0,440.0,2433.0,93111.5,1047237.0,1496262.212161
sub-NDARGX173AC3,957.0,751.0,2187.0,1553.0,375.0,3399.0,4935.0,3381.0,1099.0,5668.0,2841.0,3817.0,2103.0,3910.0,666.0,1680.0,1641.0,1013.0,1921.0,1659.0,2581.0,1299.0,4097.0,4988.0,782.0,7586.0,8922.0,3978.0,4297.0,3001.0,368.0,532.0,337.0,2863.0,91188.0,1190041.0,1642013.954136
sub-NDARGX443CEU,1121.0,986.0,2364.0,1584.0,516.0,3621.0,6115.0,4573.0,1158.0,6446.0,2785.0,2505.0,2383.0,4156.0,482.0,1602.0,1801.0,936.0,1911.0,1249.0,3966.0,1710.0,4785.0,4513.0,734.0,6859.0,6672.0,6207.0,4439.0,4515.0,393.0,579.0,492.0,2446.0,96603.5,1178267.0,1624029.342867
sub-NDARGX760NYV,926.0,690.0,2164.0,1649.0,390.0,3235.0,4827.0,3645.0,894.0,5317.0,2582.0,3019.0,2175.0,3550.0,672.0,1464.0,1598.0,868.0,1776.0,1584.0,3782.0,1308.0,5739.0,4436.0,457.0,6362.0,8381.0,5977.0,3842.0,3786.0,391.0,508.0,368.0,2700.0,91061.2,1172128.0,1647578.308495
sub-NDARGX966WLG,1072.0,1029.0,2772.0,1377.0,411.0,3521.0,6073.0,3923.0,936.0,5198.0,2842.0,3064.0,2483.0,4503.0,733.0,2013.0,1479.0,1014.0,1588.0,1485.0,5230.0,1439.0,5560.0,5059.0,840.0,6312.0,8205.0,6280.0,4546.0,5152.0,397.0,561.0,380.0,3002.0,100478.0,1350341.0,1828219.4155
sub-NDARGY054ENV,705.0,534.0,1652.0,1448.0,422.0,2624.0,4058.0,2446.0,1029.0,4985.0,2349.0,2825.0,1798.0,2656.0,673.0,1204.0,1428.0,865.0,1317.0,1630.0,2946.0,1036.0,3553.0,3219.0,444.0,4997.0,5369.0,3876.0,3600.0,3363.0,272.0,396.0,277.0,2117.0,72110.7,1003313.0,1383011.028736
sub-NDARGY058YX2,879.0,599.0,3330.0,787.0,358.0,3044.0,5423.0,2667.0,957.0,5540.0,2111.0,3647.0,1552.0,3548.0,583.0,1557.0,1553.0,756.0,1669.0,1292.0,3485.0,1118.0,5516.0,4706.0,439.0,6149.0,7597.0,5052.0,3947.0,2496.0,299.0,508.0,376.0,2496.0,86037.2,1035229.0,1414385.484209
sub-NDARGY148EVU,1051.0,765.0,2190.0,1438.0,393.0,3506.0,6295.0,3573.0,1063.0,5218.0,2832.0,2353.0,2386.0,3830.0,754.0,1639.0,1596.0,910.0,1415.0,1070.0,4111.0,1289.0,5980.0,4416.0,543.0,6321.0,8025.0,6256.0,3978.0,3873.0,428.0,438.0,335.0,2250.0,92520.5,1180739.0,1610404.565336
sub-NDARGY200NTW,1121.0,583.0,2275.0,1543.0,490.0,2995.0,5897.0,3605.0,996.0,4804.0,2424.0,2818.0,1912.0,3762.0,578.0,1496.0,1345.0,776.0,1466.0,1515.0,4074.0,1173.0,4782.0,4300.0,655.0,5794.0,7403.0,5659.0,4090.0,3453.0,369.0,472.0,414.0,2664.0,87704.7,1135125.0,1529126.961137
sub-NDARGY381RCN,961.0,494.0,2071.0,1381.0,413.0,2857.0,6902.0,3363.0,939.0,5367.0,2229.0,3097.0,1911.0,3786.0,570.0,1578.0,1348.0,751.0,1661.0,1578.0,4265.0,1114.0,4586.0,4273.0,596.0,5934.0,6973.0,6148.0,3829.0,3774.0,318.0,524.0,298.0,2365.0,88252.2,1148601.0,1590701.257817
sub-NDARGY464EYL,819.0,620.0,2500.0,1846.0,320.0,2635.0,4945.0,3177.0,831.0,5068.0,2659.0,2691.0,2042.0,3431.0,473.0,1413.0,1473.0,891.0,1688.0,1749.0,4239.0,1127.0,4830.0,3535.0,822.0,6404.0,7379.0,5557.0,3485.0,3852.0,388.0,419.0,309.0,2245.0,85857.8,1062503.0,1458123.919043
sub-NDARGY542TJ5,1176.0,698.0,2167.0,1735.0,466.0,3192.0,6443.0,3630.0,1191.0,5169.0,2888.0,2932.0,2270.0,4009.0,607.0,1826.0,1979.0,1127.0,2514.0,1284.0,4746.0,1322.0,5493.0,4888.0,458.0,6221.0,7478.0,6879.0,4228.0,4828.0,368.0,604.0,397.0,3058.0,98274.3,1193448.0,1605892.802343
sub-NDARGY559UL3,822.0,623.0,1452.0,1598.0,355.0,2651.0,5702.0,3194.0,842.0,4555.0,2768.0,2750.0,2091.0,2923.0,532.0,1459.0,1209.0,808.0,1754.0,1660.0,3755.0,1177.0,4281.0,3987.0,454.0,6383.0,6786.0,5130.0,3182.0,3208.0,304.0,467.0,313.0,2189.0,81359.9,1095295.0,1525785.875351
sub-NDARGY622NG6,789.0,877.0,2418.0,2145.0,511.0,2977.0,5329.0,3774.0,832.0,5118.0,2760.0,3734.0,2095.0,3565.0,702.0,1389.0,1160.0,1019.0,1365.0,2022.0,4698.0,1240.0,5454.0,4802.0,594.0,6455.0,7988.0,6451.0,3225.0,3678.0,411.0,498.0,338.0,2212.0,92625.6,1117379.0,1590201.446219
sub-NDARGY639ANB,1191.0,1099.0,2350.0,1843.0,442.0,3898.0,5846.0,4015.0,1270.0,6460.0,3027.0,3971.0,2549.0,4772.0,591.0,1612.0,1955.0,1158.0,2700.0,1830.0,4713.0,1459.0,5373.0,5032.0,877.0,8293.0,7572.0,6030.0,4725.0,4641.0,457.0,445.0,433.0,2907.0,105535.0,1249963.0,1641836.28176
sub-NDARGY653XW3,1090.0,875.0,3017.0,2058.0,415.0,3782.0,6802.0,3902.0,1043.0,6098.0,3001.0,3125.0,2297.0,4630.0,711.0,1855.0,1363.0,1104.0,1724.0,1921.0,4684.0,1450.0,6218.0,4190.0,715.0,7262.0,9256.0,5233.0,4339.0,3604.0,474.0,570.0,280.0,2983.0,102071.0,1323165.0,1926323.905279
sub-NDARGY959RN8,1149.0,943.0,2811.0,1656.0,346.0,3457.0,5073.0,2903.0,979.0,4659.0,1540.0,3594.0,1962.0,3750.0,652.0,1657.0,1561.0,655.0,1123.0,1761.0,3277.0,1347.0,5996.0,2771.0,474.0,5247.0,9399.0,4200.0,3932.0,2948.0,321.0,367.0,331.0,2502.0,85345.8,1088077.0,1604767.311843
sub-NDARGZ059UVR,853.0,791.0,1883.0,1947.0,464.0,2773.0,6291.0,2785.0,1179.0,5087.0,2162.0,3262.0,1688.0,3357.0,579.0,1692.0,1397.0,917.0,1952.0,2078.0,4347.0,1458.0,4515.0,4248.0,447.0,6678.0,6589.0,6266.0,3994.0,3876.0,398.0,456.0,459.0,2462.0,89330.5,1103407.0,1618686.303963
sub-NDARGZ207NNA,794.0,496.0,1832.0,1658.0,511.0,3087.0,4052.0,2992.0,921.0,4785.0,2508.0,2804.0,1839.0,2883.0,626.0,1589.0,1319.0,833.0,1520.0,1571.0,3723.0,1064.0,4467.0,3836.0,354.0,5117.0,6594.0,5285.0,3811.0,3468.0,305.0,574.0,333.0,2318.0,79871.4,1032766.0,1424205.720707
sub-NDARGZ301KFG,1035.0,1035.0,3394.0,1431.0,604.0,3347.0,5322.0,3625.0,965.0,4715.0,2495.0,2373.0,1836.0,3953.0,622.0,1284.0,1724.0,988.0,1429.0,1585.0,3570.0,1476.0,6829.0,3534.0,703.0,6702.0,8886.0,4940.0,4788.0,3398.0,380.0,623.0,411.0,2468.0,92469.2,1189271.0,1638604.814457
sub-NDARGZ357FBX,991.0,1075.0,2832.0,1727.0,500.0,3363.0,5868.0,3684.0,1119.0,5603.0,3044.0,3153.0,2200.0,4301.0,602.0,1335.0,1544.0,1132.0,2197.0,1651.0,4293.0,1650.0,4777.0,4781.0,737.0,7215.0,8212.0,6709.0,4242.0,4523.0,454.0,527.0,361.0,2494.0,98898.3,1266344.0,1776109.040046
sub-NDARGZ361JJ9,1137.0,1359.0,1962.0,1548.0,448.0,3427.0,8078.0,3429.0,1299.0,5438.0,2333.0,3561.0,2047.0,4027.0,646.0,1655.0,1249.0,584.0,1403.0,1591.0,4565.0,1539.0,5423.0,4123.0,791.0,5944.0,6828.0,5638.0,4137.0,3499.0,407.0,571.0,358.0,2519.0,93563.4,1212647.0,1696004.720079
sub-NDARGZ482DV5,1231.0,910.0,2845.0,1770.0,445.0,3634.0,7099.0,3564.0,1075.0,5769.0,2697.0,3360.0,2155.0,3929.0,600.0,1542.0,1253.0,866.0,1608.0,1930.0,4386.0,1224.0,5211.0,4961.0,673.0,7518.0,7400.0,6284.0,3842.0,3564.0,350.0,526.0,308.0,2617.0,97146.3,1250624.0,1702104.581499
sub-NDARGZ553TMQ,1040.0,516.0,2745.0,1130.0,415.0,3078.0,7045.0,3146.0,1020.0,4978.0,2681.0,2879.0,2027.0,3528.0,694.0,1472.0,1252.0,798.0,1291.0,1505.0,4822.0,1009.0,5197.0,4086.0,597.0,6369.0,7580.0,5594.0,3978.0,4514.0,307.0,468.0,452.0,2120.0,90341.0,1114684.0,1573297.48125
sub-NDARGZ888HJN,972.0,506.0,1863.0,1675.0,426.0,3338.0,5644.0,3108.0,919.0,5145.0,2354.0,3069.0,2063.0,3528.0,618.0,1422.0,1372.0,856.0,1619.0,1285.0,3823.0,965.0,4619.0,4416.0,536.0,5348.0,6581.0,5960.0,3920.0,3521.0,334.0,398.0,364.0,2189.0,84756.4,1119092.0,1522056.931587
sub-NDARHA387FPM,1076.0,703.0,2864.0,1534.0,447.0,2718.0,4826.0,3399.0,1060.0,4130.0,2438.0,3139.0,2480.0,3723.0,587.0,1799.0,1330.0,769.0,1711.0,1502.0,4562.0,1329.0,4920.0,3782.0,486.0,6658.0,8162.0,5176.0,3850.0,3851.0,429.0,484.0,359.0,2194.0,88474.0,1121894.0,1599664.361693
sub-NDARHA652HR1,872.0,603.0,1796.0,1049.0,479.0,3241.0,4980.0,3067.0,799.0,4165.0,2208.0,2423.0,1675.0,3257.0,499.0,1374.0,1251.0,752.0,1037.0,1034.0,3891.0,901.0,4744.0,3772.0,460.0,4412.0,5931.0,6076.0,3600.0,4201.0,276.0,480.0,341.0,2102.0,77746.8,945377.0,1340716.996549
sub-NDARHB233MT2,730.0,490.0,1725.0,1210.0,438.0,3126.0,6005.0,2942.0,740.0,3952.0,2159.0,2638.0,1493.0,2769.0,564.0,1375.0,1219.0,751.0,1289.0,1216.0,3713.0,1048.0,4107.0,3551.0,439.0,4097.0,5297.0,5355.0,3322.0,3737.0,290.0,407.0,331.0,1813.0,74336.4,876339.0,1260955.308603
sub-NDARHB261JMG,966.0,926.0,2750.0,1448.0,470.0,3643.0,7761.0,3637.0,1008.0,6342.0,2625.0,3091.0,1972.0,4638.0,684.0,1512.0,1643.0,993.0,1735.0,1366.0,4582.0,1141.0,5236.0,4939.0,756.0,7244.0,8462.0,6065.0,4427.0,3542.0,435.0,516.0,373.0,2520.0,99448.9,1225119.0,1759737.527661
sub-NDARHB382AP9,859.0,484.0,2195.0,1676.0,539.0,3552.0,7126.0,4134.0,949.0,6121.0,2556.0,3650.0,2479.0,4707.0,692.0,1711.0,1902.0,862.0,2099.0,1789.0,4231.0,1159.0,5226.0,4493.0,649.0,6173.0,7386.0,5996.0,4363.0,3872.0,418.0,569.0,413.0,2793.0,97822.9,1284532.0,1739467.922619
sub-NDARHB452LTW,1063.0,631.0,1624.0,1642.0,516.0,3181.0,5653.0,3557.0,899.0,4470.0,2501.0,3206.0,2069.0,3779.0,556.0,1431.0,1319.0,899.0,1604.0,1764.0,3759.0,1262.0,4676.0,4148.0,698.0,5748.0,7444.0,6124.0,3878.0,4014.0,375.0,551.0,352.0,1990.0,87388.4,1081099.0,1470625.072348
sub-NDARHB689WH7,708.0,604.0,1466.0,1083.0,336.0,1930.0,4599.0,2211.0,843.0,3345.0,1793.0,1792.0,1432.0,2759.0,632.0,1438.0,998.0,516.0,958.0,787.0,3981.0,946.0,4516.0,3072.0,413.0,3164.0,5321.0,5556.0,3363.0,3712.0,275.0,507.0,325.0,1850.0,67231.8,820126.0,1391395.192466
sub-NDARHB764VZ2,942.0,762.0,1534.0,2159.0,492.0,3269.0,5225.0,3126.0,1501.0,5746.0,2845.0,4236.0,2423.0,3422.0,679.0,1665.0,1414.0,974.0,1451.0,2134.0,5028.0,1442.0,5497.0,5159.0,496.0,6259.0,8241.0,6589.0,3983.0,4103.0,437.0,541.0,431.0,2597.0,96803.3,1145447.0,1724762.922921
sub-NDARHB781DD8,1132.0,679.0,2068.0,1586.0,374.0,2901.0,5439.0,3215.0,1012.0,5178.0,2307.0,2639.0,1852.0,3676.0,552.0,1608.0,1473.0,866.0,1529.0,1597.0,4058.0,1197.0,4523.0,4284.0,527.0,6550.0,6722.0,5527.0,4017.0,4246.0,418.0,567.0,393.0,2327.0,87040.3,1059507.0,1438126.771066
sub-NDARHB803UT9,1019.0,1111.0,2337.0,1577.0,563.0,3358.0,5416.0,3776.0,1109.0,5155.0,2545.0,3735.0,2267.0,3859.0,647.0,1555.0,1495.0,1060.0,1749.0,1603.0,3705.0,1523.0,5035.0,4063.0,637.0,6836.0,8114.0,4697.0,3771.0,3641.0,354.0,554.0,353.0,2551.0,91773.0,1191467.0,1647572.660854
sub-NDARHB988MYK,820.0,535.0,1868.0,1450.0,370.0,2720.0,5946.0,3078.0,832.0,5013.0,2232.0,2853.0,1821.0,3456.0,562.0,1284.0,1349.0,821.0,1312.0,1421.0,3476.0,999.0,4098.0,3889.0,370.0,4423.0,5727.0,5253.0,3275.0,3010.0,369.0,400.0,292.0,2140.0,77464.1,975880.0,1344354.795441
sub-NDARHB993EV0,924.0,555.0,2234.0,1471.0,606.0,3731.0,6094.0,4355.0,815.0,5344.0,2589.0,2777.0,2453.0,3937.0,715.0,1683.0,1574.0,851.0,1787.0,1380.0,4291.0,1249.0,4812.0,3857.0,440.0,5955.0,7980.0,5668.0,4414.0,4458.0,398.0,570.0,395.0,2333.0,92696.3,1189547.0,1616226.371264
sub-NDARHC083LM6,731.0,656.0,1759.0,1653.0,381.0,2516.0,4834.0,2564.0,911.0,4854.0,2554.0,2863.0,1949.0,3289.0,543.0,1225.0,1268.0,915.0,1716.0,1652.0,3887.0,1195.0,4273.0,2982.0,539.0,6513.0,6611.0,4581.0,3794.0,4146.0,293.0,425.0,435.0,2430.0,80936.5,1019991.0,1399035.289388
sub-NDARHC357HLP,1075.0,708.0,1912.0,1590.0,420.0,3583.0,6824.0,3496.0,1146.0,5315.0,2355.0,3345.0,1555.0,3642.0,627.0,1633.0,1428.0,873.0,1470.0,1482.0,5016.0,1204.0,5491.0,4393.0,463.0,4110.0,6448.0,5526.0,3899.0,4895.0,255.0,511.0,367.0,2255.0,89312.3,1151257.0,1661430.066588
sub-NDARHC426PAW,916.0,509.0,2077.0,1582.0,317.0,2662.0,5775.0,2631.0,951.0,4698.0,1966.0,2685.0,1404.0,3350.0,584.0,1118.0,1314.0,747.0,1315.0,1681.0,3797.0,1038.0,4913.0,3126.0,403.0,5138.0,6085.0,5380.0,3227.0,3778.0,302.0,454.0,357.0,1778.0,78059.5,944207.0,1327978.499359
sub-NDARHC453LC1,1215.0,679.0,1962.0,1484.0,376.0,3611.0,5648.0,4002.0,1101.0,5866.0,3113.0,3162.0,2004.0,4136.0,553.0,1526.0,1686.0,1040.0,2168.0,1627.0,4486.0,1128.0,5361.0,3973.0,545.0,6253.0,8109.0,5698.0,4550.0,4044.0,377.0,407.0,445.0,2748.0,95084.4,1164634.0,1549736.554178
sub-NDARHC462NGR,1053.0,1115.0,2299.0,1675.0,447.0,3232.0,6482.0,3756.0,982.0,4462.0,3059.0,3214.0,2287.0,4033.0,646.0,1518.0,1901.0,1069.0,1778.0,1589.0,4059.0,1404.0,4571.0,5233.0,873.0,5954.0,6891.0,7329.0,4004.0,3933.0,389.0,606.0,363.0,2243.0,94449.1,1160712.0,1606732.467186
sub-NDARHC562JGU,858.0,568.0,1518.0,1267.0,297.0,2890.0,5813.0,3133.0,880.0,4732.0,2105.0,2644.0,1470.0,3753.0,542.0,1356.0,1229.0,937.0,2020.0,1379.0,3885.0,1125.0,4654.0,3564.0,355.0,5986.0,6403.0,4350.0,3401.0,3181.0,247.0,444.0,291.0,2281.0,79557.1,1148237.0,1589263.967045
sub-NDARHC661KGK,962.0,609.0,2012.0,1317.0,407.0,3065.0,6128.0,2735.0,758.0,4530.0,1992.0,2688.0,1619.0,2845.0,581.0,1544.0,1432.0,618.0,1593.0,1035.0,3564.0,1028.0,4416.0,2891.0,540.0,4385.0,6644.0,4790.0,3638.0,3038.0,307.0,317.0,317.0,2097.0,76438.9,943674.0,1359568.028408
