lh.aparc.area,lh_bankssts_area,lh_caudalanteriorcingulate_area,lh_caudalmiddlefrontal_area,lh_cuneus_area,lh_entorhinal_area,lh_fusiform_area,lh_inferiorparietal_area,lh_inferiortemporal_area,lh_isthmuscingulate_area,lh_lateraloccipital_area,lh_lateralorbitofrontal_area,lh_lingual_area,lh_medialorbitofrontal_area,lh_middletemporal_area,lh_parahippocampal_area,lh_paracentral_area,lh_parsopercularis_area,lh_parsorbitalis_area,lh_parstriangularis_area,lh_pericalcarine_area,lh_postcentral_area,lh_posteriorcingulate_area,lh_precentral_area,lh_precuneus_area,lh_rostralanteriorcingulate_area,lh_rostralmiddlefrontal_area,lh_superiorfrontal_area,lh_superiorparietal_area,lh_superiortemporal_area,lh_supramarginal_area,lh_frontalpole_area,lh_temporalpole_area,lh_transversetemporal_area,lh_insula_area,lh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
sub-NDARNN624AMU,1317.0,692.0,2935.0,1554.0,545.0,3878.0,5569.0,3822.0,1189.0,5590.0,2709.0,3097.0,1882.0,3650.0,708.0,1365.0,1856.0,845.0,1752.0,1392.0,4626.0,1212.0,4818.0,4687.0,1065.0,7925.0,9108.0,6090.0,4745.0,5046.0,356.0,435.0,504.0,2324.0,99285.0,1272083.0,1715554.925076
sub-NDARNN745ZEK,955.0,829.0,2677.0,1637.0,564.0,3677.0,4977.0,4620.0,1244.0,5446.0,2854.0,3205.0,1809.0,4182.0,651.0,1480.0,1597.0,753.0,1079.0,1671.0,3853.0,1466.0,4817.0,4322.0,1148.0,6312.0,8177.0,7108.0,4458.0,4745.0,319.0,445.0,453.0,2175.0,95705.8,1207382.0,1646583.924159
sub-NDARNN761ZPA,1224.0,508.0,2471.0,1816.0,647.0,3959.0,4163.0,4009.0,1071.0,5934.0,2974.0,3318.0,2093.0,3690.0,842.0,1629.0,1675.0,809.0,1420.0,1594.0,4298.0,1419.0,5468.0,4248.0,808.0,6705.0,9135.0,7116.0,4933.0,6096.0,295.0,596.0,547.0,2500.0,100012.0,1257149.0,1703526.879028
sub-NDARNN989FZ4,1092.0,828.0,2205.0,2092.0,467.0,3502.0,5293.0,3877.0,1030.0,6273.0,2705.0,4188.0,1945.0,3732.0,804.0,1185.0,2359.0,803.0,1913.0,2047.0,3462.0,1395.0,4936.0,3565.0,1072.0,8524.0,8311.0,3830.0,3817.0,2230.0,324.0,492.0,455.0,2035.0,92794.5,1111637.0,1453029.394683
sub-NDARNP254RWE,1122.0,643.0,1847.0,1464.0,435.0,3186.0,5639.0,3705.0,907.0,4678.0,2616.0,2797.0,1678.0,4046.0,679.0,1391.0,1482.0,676.0,1179.0,1427.0,4139.0,1041.0,4631.0,4338.0,786.0,5067.0,6763.0,5930.0,4189.0,4987.0,260.0,464.0,506.0,2455.0,87151.5,1107085.0,1506810.201161
sub-NDARNP423EJQ,955.0,591.0,2615.0,1457.0,489.0,3549.0,4731.0,2919.0,1133.0,6017.0,2419.0,3280.0,2087.0,2978.0,749.0,1355.0,1874.0,708.0,1491.0,1605.0,4937.0,1030.0,5405.0,3983.0,879.0,5286.0,7856.0,6492.0,4169.0,4132.0,265.0,510.0,573.0,2494.0,91015.4,1055240.0,1614690.273495
sub-NDARNP626EM0,1334.0,587.0,2421.0,1789.0,397.0,3852.0,5958.0,4069.0,1078.0,6664.0,2698.0,3207.0,1818.0,4216.0,785.0,1431.0,1934.0,861.0,1519.0,1582.0,5285.0,1268.0,4694.0,4157.0,710.0,7377.0,7324.0,6389.0,4511.0,4672.0,371.0,496.0,537.0,2316.0,98310.4,1176823.0,1594144.683774
sub-NDARNP643KZH,1342.0,646.0,3133.0,1411.0,464.0,3517.0,6168.0,4023.0,1093.0,5547.0,3182.0,3856.0,1896.0,3927.0,775.0,1768.0,2015.0,909.0,1661.0,1655.0,4599.0,1415.0,4712.0,3987.0,945.0,6723.0,8607.0,6178.0,4691.0,4758.0,292.0,495.0,478.0,2989.0,99853.2,1178953.0,1658906.637084
sub-NDARNP812WAQ,1308.0,855.0,1954.0,2006.0,491.0,3707.0,5514.0,4318.0,1024.0,6304.0,2977.0,3806.0,2002.0,3802.0,642.0,1070.0,2306.0,879.0,1776.0,1854.0,3647.0,1291.0,4906.0,3656.0,999.0,8582.0,8708.0,4394.0,4426.0,3305.0,336.0,490.0,527.0,2634.0,96495.0,1196484.0,1601011.986254
sub-NDARNP836NUY,1205.0,778.0,2089.0,1205.0,404.0,2936.0,3925.0,2594.0,1162.0,4908.0,1890.0,2747.0,1860.0,2970.0,758.0,1637.0,1480.0,535.0,1522.0,1128.0,4258.0,1249.0,4894.0,3051.0,624.0,5075.0,7967.0,3774.0,4660.0,4377.0,292.0,494.0,576.0,2538.0,81563.3,1138430.0,1730035.085404
sub-NDARNP921JTV,1337.0,522.0,2039.0,1552.0,482.0,3186.0,5717.0,3664.0,1132.0,5747.0,2557.0,3144.0,1879.0,4313.0,615.0,1355.0,1523.0,712.0,1308.0,1552.0,4548.0,1261.0,5210.0,4107.0,754.0,6761.0,8004.0,6424.0,4636.0,4235.0,343.0,475.0,468.0,2337.0,93897.9,1154684.0,1588253.495909
sub-NDARNP956FPR,1241.0,967.0,2656.0,1637.0,646.0,3321.0,6760.0,4854.0,1147.0,6005.0,3036.0,3452.0,2231.0,4522.0,741.0,1750.0,1546.0,899.0,1482.0,1593.0,5221.0,1435.0,4822.0,4583.0,1229.0,7698.0,8857.0,7343.0,5092.0,5522.0,355.0,586.0,665.0,3048.0,106943.0,1420553.169343,1870445.333649
sub-NDARNP962TJK,980.0,763.0,2165.0,1283.0,444.0,3300.0,5054.0,4001.0,1260.0,5542.0,2780.0,3247.0,1981.0,3514.0,576.0,1399.0,2249.0,819.0,1409.0,1342.0,4414.0,1252.0,4835.0,4489.0,828.0,6136.0,7695.0,6334.0,4255.0,4055.0,288.0,511.0,489.0,2369.0,92061.4,1202663.0,1651056.955502
sub-NDARNR347UB9,1044.0,581.0,2603.0,1884.0,380.0,3624.0,5005.0,3771.0,1149.0,6533.0,2773.0,3874.0,1699.0,3550.0,734.0,1264.0,1566.0,795.0,1905.0,1659.0,4017.0,1310.0,4489.0,3655.0,919.0,7487.0,8123.0,5899.0,4318.0,4195.0,265.0,362.0,546.0,2122.0,94104.4,1234918.0,1643334.09019
sub-NDARNR442PFH,1052.0,462.0,1843.0,1283.0,430.0,2484.0,4844.0,3195.0,817.0,3845.0,2304.0,2322.0,1518.0,3473.0,571.0,1054.0,1505.0,553.0,1260.0,1100.0,3695.0,1043.0,3787.0,3574.0,745.0,4996.0,6968.0,4830.0,3690.0,3667.0,313.0,417.0,430.0,2242.0,76312.1,989813.0,1352526.404428
sub-NDARNR459MUJ,971.0,568.0,2087.0,1158.0,404.0,3000.0,4324.0,2933.0,963.0,4645.0,1606.0,3143.0,1233.0,2649.0,563.0,1322.0,1195.0,495.0,1180.0,1366.0,3942.0,1172.0,4846.0,3374.0,570.0,4694.0,5428.0,4646.0,3425.0,4090.0,170.0,431.0,481.0,2347.0,75417.8,960744.0,1336671.098527
sub-NDARNR630AK6,1062.0,561.0,1744.0,1191.0,473.0,2967.0,4859.0,3116.0,1032.0,4326.0,2230.0,2967.0,1649.0,3230.0,583.0,1333.0,1545.0,706.0,1199.0,1178.0,4272.0,1322.0,5607.0,4259.0,722.0,5003.0,7153.0,6214.0,4767.0,4952.0,278.0,564.0,579.0,2362.0,86006.9,1103654.0,1602202.112901
sub-NDARNR709MMQ,1662.0,645.0,2239.0,1600.0,532.0,3522.0,6606.0,3447.0,1115.0,5616.0,2799.0,2865.0,2082.0,4157.0,752.0,1512.0,1904.0,679.0,1405.0,1470.0,5607.0,1244.0,6187.0,4623.0,1083.0,6112.0,9714.0,6952.0,4888.0,5345.0,337.0,451.0,599.0,2413.0,102161.0,1125035.0,1660374.528103
sub-NDARNR734JZH,1141.0,538.0,1988.0,1591.0,454.0,3310.0,6034.0,3358.0,969.0,5288.0,2480.0,3276.0,1876.0,3393.0,717.0,1326.0,1522.0,764.0,1322.0,1715.0,3994.0,1216.0,5167.0,3616.0,805.0,6484.0,7424.0,5687.0,4500.0,4388.0,263.0,487.0,511.0,2649.0,90252.9,1063976.0,1633168.863788
sub-NDARNR773DL4,930.0,473.0,2082.0,1395.0,420.0,3161.0,4547.0,3381.0,936.0,5153.0,2555.0,2989.0,1962.0,3064.0,499.0,1221.0,1600.0,849.0,1386.0,1267.0,4510.0,1095.0,4002.0,3909.0,648.0,5536.0,6825.0,5133.0,3769.0,3928.0,299.0,486.0,479.0,2126.0,82619.3,1014787.0,1363976.584765
sub-NDARNT042GRA,1413.0,1164.0,3118.0,1434.0,496.0,3990.0,6723.0,4801.0,1206.0,6590.0,3701.0,3226.0,2757.0,4628.0,747.0,1558.0,1677.0,945.0,1541.0,1607.0,5386.0,1331.0,6169.0,4561.0,1393.0,7899.0,8879.0,6391.0,5054.0,5141.0,367.0,544.0,496.0,2893.0,109827.0,1314380.0,1804826.740898
sub-NDARNT043XGH,849.0,605.0,2060.0,1435.0,503.0,3310.0,4021.0,3356.0,1165.0,5237.0,2278.0,3116.0,1413.0,3420.0,604.0,1497.0,1607.0,698.0,1556.0,1510.0,4556.0,1250.0,5092.0,4787.0,718.0,5576.0,6486.0,5369.0,4904.0,4447.0,297.0,433.0,501.0,2331.0,86988.9,1026072.0,1462475.140268
sub-NDARNT093ZD5,1292.0,664.0,2503.0,1517.0,560.0,3729.0,5105.0,4359.0,1345.0,6071.0,3026.0,3503.0,1917.0,4149.0,812.0,1420.0,2064.0,734.0,1918.0,1473.0,4258.0,1215.0,5000.0,4249.0,929.0,7497.0,8282.0,4723.0,4822.0,4975.0,389.0,565.0,608.0,3012.0,98687.0,1262895.0,1728133.514902
sub-NDARNT113YX7,1114.0,863.0,2345.0,1874.0,523.0,3393.0,5272.0,3251.0,1039.0,5752.0,2742.0,3771.0,1952.0,3406.0,693.0,1365.0,1638.0,817.0,1508.0,2105.0,4700.0,1191.0,4680.0,4605.0,750.0,7102.0,7393.0,5934.0,4652.0,5195.0,329.0,538.0,494.0,2214.0,95199.8,1194096.0,1634255.945011
sub-NDARNT151UN1,1017.0,816.0,2473.0,1973.0,522.0,3469.0,4885.0,3403.0,1125.0,5137.0,3110.0,3190.0,2195.0,3335.0,644.0,1438.0,1819.0,779.0,1496.0,1759.0,3818.0,1324.0,4528.0,4150.0,1102.0,7089.0,7630.0,6550.0,4016.0,4244.0,315.0,481.0,457.0,2241.0,92531.0,1141340.0,1564038.561654
sub-NDARNT205ZKP,1113.0,575.0,2686.0,1552.0,478.0,3958.0,5570.0,4547.0,1235.0,6338.0,3215.0,3076.0,1892.0,3940.0,760.0,1346.0,2181.0,930.0,1716.0,1488.0,4299.0,1498.0,5171.0,4761.0,850.0,6909.0,7872.0,6928.0,4393.0,4727.0,338.0,586.0,595.0,2529.0,100056.0,1265187.0,1713010.86938
sub-NDARNT225UVD,924.0,516.0,2409.0,1390.0,401.0,3165.0,5103.0,3213.0,1100.0,5677.0,2745.0,2837.0,1685.0,3431.0,592.0,1250.0,1516.0,797.0,1573.0,1386.0,4240.0,1290.0,4658.0,4107.0,734.0,6263.0,7744.0,5709.0,4209.0,3517.0,262.0,415.0,445.0,2241.0,87545.2,1081002.0,1447508.751712
sub-NDARNT317BE2,886.0,646.0,2136.0,1549.0,594.0,3514.0,4594.0,3865.0,1116.0,5140.0,2870.0,2544.0,1794.0,3369.0,626.0,1440.0,2013.0,821.0,1913.0,1342.0,4079.0,1553.0,5055.0,3795.0,891.0,7283.0,8268.0,5847.0,5485.0,4837.0,294.0,507.0,691.0,3363.0,94720.0,1193073.0,1611403.068001
sub-NDARNT461KNF,910.0,563.0,1940.0,1338.0,381.0,2832.0,3865.0,2909.0,946.0,4432.0,2654.0,2561.0,1575.0,3025.0,637.0,1478.0,1490.0,701.0,1467.0,1314.0,3843.0,1115.0,5012.0,4040.0,913.0,5768.0,7458.0,5808.0,4604.0,4286.0,232.0,472.0,516.0,2529.0,83614.1,1117977.0,1485241.834681
sub-NDARNT541VT2,948.0,727.0,2149.0,1939.0,623.0,3562.0,5235.0,3159.0,1295.0,5146.0,3333.0,2701.0,2331.0,3506.0,683.0,1472.0,1598.0,1025.0,1587.0,1579.0,5323.0,1511.0,4880.0,4801.0,858.0,8119.0,8284.0,6219.0,4856.0,4518.0,379.0,565.0,682.0,2612.0,98204.5,1224881.0,1718590.601374
sub-NDARNT572CMD,1071.0,454.0,2301.0,1122.0,546.0,2747.0,5810.0,3579.0,1132.0,4528.0,2587.0,1957.0,1607.0,3761.0,729.0,1323.0,1604.0,684.0,1595.0,826.0,4199.0,1195.0,4372.0,3453.0,676.0,6110.0,7664.0,4841.0,4398.0,3702.0,308.0,491.0,466.0,2322.0,84160.0,1066947.0,1424743.613108
sub-NDARNT898ZPF,862.0,678.0,2365.0,1620.0,519.0,2930.0,4142.0,3556.0,1188.0,4875.0,2942.0,3722.0,2025.0,3121.0,632.0,1396.0,1590.0,824.0,1203.0,1803.0,3940.0,1301.0,4551.0,4036.0,937.0,5757.0,7389.0,5248.0,4237.0,6279.0,326.0,486.0,535.0,2469.0,89485.7,1054670.0,1419364.288655
sub-NDARNT939YMG,973.0,563.0,2149.0,1672.0,359.0,3462.0,4573.0,3449.0,1144.0,5324.0,2965.0,3162.0,1953.0,3121.0,637.0,1416.0,1758.0,872.0,1376.0,1307.0,3784.0,1255.0,4850.0,4463.0,871.0,6478.0,7882.0,5887.0,4645.0,4646.0,276.0,408.0,532.0,2420.0,90633.2,1149989.0,1535071.13547
sub-NDARNU137XR4,1167.0,504.0,1791.0,1742.0,419.0,3014.0,5209.0,3222.0,911.0,5038.0,2213.0,2623.0,1642.0,3271.0,642.0,1365.0,1407.0,671.0,1045.0,1410.0,4977.0,1157.0,5073.0,3517.0,633.0,4999.0,7344.0,6741.0,4542.0,4371.0,277.0,429.0,527.0,1987.0,85882.2,1000090.0,1469847.967231
sub-NDARNU249EDF,816.0,674.0,2492.0,1750.0,579.0,3474.0,4956.0,3799.0,1171.0,5849.0,3074.0,3387.0,1861.0,3461.0,638.0,1566.0,1666.0,859.0,1685.0,1835.0,4287.0,1410.0,5309.0,4622.0,714.0,7159.0,7623.0,6202.0,4432.0,4662.0,308.0,527.0,494.0,2381.0,95722.9,1132239.0,1509263.769504
sub-NDARNU497GTX,845.0,617.0,1762.0,1301.0,399.0,3009.0,4192.0,3101.0,1134.0,5928.0,2394.0,3130.0,1328.0,3192.0,552.0,1593.0,1261.0,836.0,1014.0,1487.0,4140.0,1213.0,4585.0,3808.0,659.0,5016.0,7029.0,5717.0,4450.0,4700.0,208.0,477.0,521.0,2479.0,84078.2,884302.0,1401355.759435
sub-NDARNU770PM5,815.0,513.0,1997.0,1468.0,467.0,2806.0,3722.0,2636.0,998.0,5007.0,2545.0,2997.0,1512.0,2643.0,639.0,1372.0,1691.0,706.0,1352.0,1286.0,3666.0,1223.0,4345.0,3854.0,587.0,5156.0,6304.0,5766.0,3718.0,4115.0,304.0,342.0,417.0,2250.0,79219.0,1036713.0,1439705.549777
sub-NDARNV124WR8,1270.0,1074.0,2654.0,1846.0,526.0,3774.0,6724.0,4340.0,1347.0,6287.0,3007.0,3411.0,2214.0,4113.0,657.0,1330.0,2090.0,845.0,1430.0,1817.0,4833.0,1710.0,5301.0,4657.0,1134.0,6720.0,7221.0,5174.0,4702.0,5207.0,323.0,523.0,413.0,2294.0,100968.0,1146797.0,1547636.631397
sub-NDARNV332JF2,1565.0,675.0,2072.0,1532.0,437.0,3204.0,4955.0,4186.0,1229.0,4741.0,2823.0,2861.0,2221.0,4113.0,688.0,1365.0,1548.0,710.0,1254.0,1382.0,4544.0,1527.0,5094.0,3539.0,838.0,5829.0,8217.0,5258.0,4477.0,4686.0,266.0,538.0,444.0,2512.0,91328.0,1152177.0,1539895.779484
sub-NDARNV375KEK,1242.0,667.0,2789.0,1788.0,576.0,3839.0,5087.0,4582.0,1222.0,5731.0,3300.0,3448.0,1936.0,3949.0,847.0,1571.0,2544.0,906.0,1484.0,1661.0,4557.0,1379.0,5260.0,4464.0,1025.0,7361.0,8937.0,6602.0,5366.0,5414.0,254.0,546.0,577.0,2961.0,103875.0,1294366.0,1721559.051673
sub-NDARNV570NHA,1318.0,533.0,1685.0,1522.0,429.0,2935.0,4524.0,3372.0,971.0,4529.0,2285.0,3160.0,1775.0,3259.0,641.0,1409.0,1509.0,664.0,1273.0,1559.0,4706.0,1016.0,4724.0,3620.0,674.0,4804.0,7169.0,6208.0,3950.0,4204.0,224.0,478.0,453.0,2667.0,84247.7,1000436.0,1552119.572695
sub-NDARNV694EMG,1107.0,624.0,2484.0,2023.0,490.0,3021.0,3731.0,3853.0,1066.0,5699.0,2983.0,3732.0,1805.0,3490.0,739.0,1395.0,1960.0,804.0,1774.0,2257.0,4110.0,1317.0,4777.0,4576.0,828.0,6432.0,7678.0,5892.0,4506.0,4852.0,292.0,463.0,594.0,2645.0,93999.1,1168011.0,1623580.309753
sub-NDARNV983DET,1128.0,810.0,2446.0,1681.0,582.0,3883.0,5462.0,3403.0,1071.0,6745.0,2738.0,3630.0,2044.0,3162.0,782.0,1768.0,1946.0,802.0,1770.0,1649.0,4607.0,1628.0,5254.0,4247.0,996.0,6603.0,8375.0,6321.0,4282.0,4617.0,318.0,427.0,579.0,2367.0,98121.8,1244191.0,1731153.390182
sub-NDARNW188JTF,1169.0,688.0,2912.0,1419.0,643.0,3998.0,5130.0,3654.0,1276.0,6573.0,2774.0,3216.0,2210.0,4137.0,813.0,1446.0,2077.0,746.0,2027.0,1477.0,4954.0,1645.0,5387.0,5106.0,891.0,6453.0,7960.0,5772.0,5028.0,5131.0,342.0,547.0,496.0,2624.0,100719.0,1283449.152999,1685549.2872
sub-NDARNW218ZBU,1097.0,675.0,2096.0,1656.0,475.0,3046.0,4612.0,3433.0,1128.0,5199.0,2914.0,2997.0,2249.0,3486.0,640.0,1284.0,1828.0,727.0,1760.0,1305.0,3447.0,1278.0,4033.0,3800.0,807.0,7621.0,7217.0,5591.0,4955.0,4189.0,293.0,439.0,556.0,2401.0,89232.4,1114301.0,1528747.888178
sub-NDARNW528VXP,1241.0,1006.0,2648.0,1778.0,343.0,3840.0,5269.0,4310.0,884.0,5791.0,2746.0,3367.0,1847.0,3650.0,628.0,1521.0,1819.0,756.0,1714.0,1881.0,4377.0,1491.0,4930.0,3984.0,943.0,7340.0,7674.0,6256.0,4515.0,4680.0,310.0,558.0,531.0,2843.0,97473.7,1202103.0,1674814.562108
sub-NDARNW945XLL,1180.0,747.0,2511.0,1577.0,528.0,3756.0,5098.0,3496.0,1082.0,6420.0,3388.0,3477.0,2291.0,3526.0,676.0,1337.0,2375.0,1009.0,2071.0,1649.0,4736.0,1619.0,5394.0,4651.0,1232.0,6676.0,9425.0,5792.0,5435.0,4877.0,393.0,482.0,573.0,2682.0,102160.0,1222552.0,1676986.107717
sub-NDARNX125KJ1,768.0,449.0,1581.0,1325.0,324.0,3118.0,3664.0,2953.0,851.0,5100.0,2464.0,2727.0,1866.0,2977.0,596.0,1376.0,1249.0,586.0,1128.0,1046.0,3752.0,1023.0,3633.0,3182.0,696.0,5575.0,6210.0,4599.0,3671.0,3461.0,326.0,337.0,438.0,2259.0,75310.6,935059.0,1307050.766183
sub-NDARNX218UY5,772.0,438.0,2084.0,1679.0,447.0,2902.0,3982.0,3169.0,1024.0,4975.0,1957.0,2445.0,1647.0,2384.0,487.0,1241.0,1342.0,541.0,1269.0,1216.0,4036.0,957.0,4070.0,3804.0,583.0,5501.0,8341.0,5654.0,3465.0,3861.0,275.0,377.0,466.0,2044.0,79433.7,981080.0,1367366.506594
sub-NDARNX223DY3,1028.0,785.0,2626.0,1228.0,440.0,3292.0,4672.0,3710.0,1071.0,5003.0,2843.0,2666.0,1849.0,3431.0,669.0,1352.0,1589.0,815.0,1346.0,1057.0,5021.0,1203.0,5832.0,3554.0,988.0,6652.0,7332.0,6166.0,4331.0,3966.0,313.0,549.0,476.0,2575.0,90427.8,1097033.0,1492006.465138
sub-NDARNX398YFE,1050.0,683.0,1888.0,1565.0,494.0,3488.0,4047.0,3946.0,1039.0,5008.0,2774.0,2503.0,1820.0,3710.0,654.0,1406.0,1420.0,822.0,1645.0,1503.0,3963.0,1554.0,4353.0,3639.0,699.0,6688.0,7447.0,5476.0,4380.0,4653.0,307.0,591.0,377.0,2592.0,88182.4,1134438.0,1563568.377454
sub-NDARNX477HZ4,1261.0,827.0,2847.0,1547.0,552.0,3282.0,4776.0,3303.0,1243.0,5527.0,2868.0,3260.0,2021.0,3089.0,708.0,1339.0,2065.0,849.0,1662.0,1497.0,4484.0,1402.0,5288.0,4020.0,903.0,7122.0,7291.0,6358.0,4305.0,5088.0,362.0,431.0,475.0,2484.0,94535.0,1109812.0,1490264.348622
sub-NDARNX583ELQ,1245.0,670.0,2590.0,1253.0,514.0,3386.0,5253.0,3869.0,1214.0,5454.0,3128.0,2888.0,2138.0,3901.0,713.0,1492.0,2020.0,905.0,1799.0,1118.0,4000.0,1507.0,5215.0,4072.0,846.0,7463.0,8211.0,5570.0,5122.0,4517.0,348.0,538.0,639.0,2711.0,96307.7,1212915.0,1723215.553499
sub-NDARNX672HNV,968.0,494.0,2376.0,1699.0,628.0,2878.0,5151.0,3335.0,1098.0,6307.0,3020.0,2982.0,1746.0,2986.0,888.0,1625.0,2063.0,718.0,1849.0,1447.0,4082.0,1267.0,4705.0,4468.0,769.0,6101.0,7634.0,5846.0,4533.0,4126.0,278.0,671.0,587.0,3035.0,92360.4,1262324.0,1735243.576065
sub-NDARNX843CD9,1134.0,508.0,1791.0,1428.0,422.0,3018.0,4033.0,2875.0,905.0,4588.0,2251.0,2451.0,1606.0,2735.0,573.0,1128.0,1128.0,669.0,927.0,1113.0,3505.0,1162.0,3956.0,3327.0,604.0,5150.0,5807.0,4498.0,3456.0,4387.0,272.0,536.0,388.0,1839.0,74172.3,951700.0,1307915.570043
sub-NDARNY023FWG,878.0,878.0,2721.0,1870.0,576.0,3623.0,5378.0,4470.0,1239.0,6717.0,3046.0,4073.0,1999.0,3543.0,743.0,1907.0,1921.0,870.0,1794.0,1808.0,6025.0,1478.0,5736.0,6067.0,1160.0,6838.0,8872.0,7287.0,4074.0,5659.0,346.0,570.0,461.0,2897.0,107524.0,1244384.0,1714023.66656
sub-NDARNY205RK8,1037.0,626.0,2577.0,1105.0,412.0,3352.0,4734.0,3677.0,1050.0,5314.0,2582.0,2838.0,1991.0,3508.0,617.0,1233.0,1561.0,663.0,1374.0,1026.0,3990.0,1193.0,4623.0,3550.0,865.0,6146.0,8277.0,5345.0,4386.0,4548.0,288.0,418.0,565.0,2357.0,87828.7,991481.0,1469410.900868
sub-NDARNY393MAC,804.0,665.0,1902.0,1798.0,442.0,2742.0,5103.0,3126.0,971.0,5621.0,2091.0,2718.0,1592.0,3123.0,637.0,1295.0,1337.0,675.0,1225.0,1348.0,4228.0,1195.0,5159.0,3629.0,864.0,5099.0,6588.0,5829.0,4161.0,3589.0,319.0,462.0,486.0,2056.0,82878.2,1023918.0,1496210.291875
sub-NDARNY402DTE,1389.0,516.0,2291.0,1595.0,577.0,3317.0,5374.0,4014.0,1122.0,5743.0,2900.0,2839.0,1982.0,3523.0,770.0,1458.0,1827.0,782.0,1447.0,1469.0,4751.0,1142.0,4692.0,4139.0,742.0,6232.0,8360.0,5186.0,3787.0,4457.0,308.0,485.0,411.0,2591.0,92217.9,1176277.0,1610880.795794
sub-NDARNY419GR2,952.0,599.0,2301.0,1159.0,642.0,3193.0,4513.0,3737.0,916.0,4538.0,2310.0,2389.0,1684.0,3372.0,732.0,1349.0,1630.0,585.0,1248.0,937.0,3874.0,1304.0,5075.0,3660.0,590.0,4939.0,7700.0,5129.0,3979.0,4174.0,274.0,478.0,406.0,2308.0,82677.7,1080550.0,1482579.542764
sub-NDARNY459YNU,983.0,743.0,2607.0,1547.0,481.0,3125.0,4364.0,3718.0,1063.0,5077.0,2594.0,3206.0,1728.0,3490.0,571.0,1355.0,1472.0,823.0,1464.0,1449.0,4077.0,1085.0,4864.0,3983.0,867.0,7065.0,6354.0,7324.0,3899.0,4110.0,296.0,494.0,481.0,2520.0,89280.7,1157776.0,1614299.010951
sub-NDARNY894TH7,1063.0,965.0,2897.0,1635.0,384.0,2458.0,3947.0,2714.0,1004.0,4700.0,2461.0,3110.0,1989.0,3136.0,560.0,1555.0,1423.0,717.0,1030.0,1685.0,4961.0,1360.0,6165.0,3794.0,969.0,5741.0,8168.0,6080.0,5041.0,5016.0,321.0,429.0,568.0,2397.0,90442.7,1084122.0,1553498.113959
sub-NDARNZ043VH0,1728.0,1037.0,2922.0,1970.0,605.0,3845.0,6983.0,3891.0,1198.0,6791.0,3335.0,3763.0,2206.0,4428.0,1083.0,1685.0,2131.0,949.0,1484.0,1835.0,5670.0,1840.0,6440.0,5001.0,1296.0,7153.0,9539.0,6664.0,6171.0,5897.0,355.0,633.0,687.0,3060.0,114274.0,1455726.0,1958984.958019
sub-NDARNZ084JVC,1277.0,619.0,1839.0,1309.0,360.0,2616.0,4385.0,3164.0,1088.0,4593.0,2223.0,2879.0,1509.0,3271.0,706.0,1450.0,1505.0,671.0,1353.0,1225.0,4047.0,1319.0,4863.0,4223.0,723.0,6103.0,8197.0,5736.0,4371.0,5212.0,299.0,305.0,487.0,2483.0,86411.0,1086519.0,1497211.110879
sub-NDARNZ141GNH,1095.0,734.0,2827.0,1838.0,549.0,2942.0,4485.0,3136.0,971.0,4804.0,2642.0,3020.0,2081.0,2884.0,652.0,1475.0,1492.0,774.0,1591.0,1800.0,3641.0,1230.0,4758.0,3778.0,879.0,6836.0,7949.0,5547.0,3906.0,3415.0,294.0,531.0,409.0,2236.0,87202.8,1078533.0,1457201.164346
sub-NDARNZ433DDH,1298.0,638.0,2740.0,1697.0,616.0,3807.0,5812.0,4743.0,1239.0,5437.0,3378.0,3734.0,1927.0,4080.0,824.0,1433.0,1975.0,941.0,1880.0,1588.0,4593.0,1507.0,5534.0,5223.0,934.0,6524.0,8106.0,7457.0,4440.0,5556.0,319.0,592.0,485.0,2938.0,103998.0,1300043.0,1733938.009518
sub-NDARNZ504BUW,852.0,509.0,2241.0,1412.0,568.0,3254.0,4359.0,4041.0,1103.0,4515.0,2886.0,3265.0,1738.0,3224.0,660.0,1406.0,1767.0,716.0,1305.0,1617.0,4632.0,1217.0,4793.0,4477.0,840.0,5065.0,7740.0,5561.0,4223.0,4481.0,260.0,494.0,383.0,2365.0,87969.0,1063525.0,1459927.419162
sub-NDARNZ526XKF,1035.0,461.0,2155.0,1799.0,563.0,3858.0,5189.0,3642.0,979.0,5913.0,2907.0,2990.0,1881.0,3460.0,677.0,1421.0,1871.0,762.0,1551.0,1549.0,4703.0,1088.0,5062.0,4008.0,792.0,6773.0,8225.0,5622.0,4171.0,4445.0,305.0,530.0,458.0,2892.0,93737.4,1309522.156107,1753961.472329
sub-NDARNZ610KZY,958.0,555.0,2524.0,1497.0,472.0,3589.0,5134.0,3345.0,1076.0,5841.0,2855.0,2994.0,2270.0,3468.0,669.0,1589.0,1828.0,803.0,1640.0,1571.0,4345.0,1203.0,5003.0,4134.0,1030.0,6563.0,8123.0,5991.0,4526.0,4505.0,251.0,491.0,453.0,2752.0,94049.7,1201679.0,1636545.564986
sub-NDARNZ615UEU,989.0,742.0,2628.0,1684.0,511.0,3012.0,4255.0,3453.0,1001.0,5707.0,3076.0,3494.0,1769.0,3460.0,655.0,1403.0,1691.0,925.0,1868.0,1499.0,4283.0,1175.0,4908.0,4783.0,1083.0,6678.0,8360.0,6664.0,4243.0,4386.0,289.0,484.0,539.0,2382.0,94080.9,1121658.0,1564038.262275
